,translate,tactic,media_dist,citizen_dist,epsilon,graph_type,ba-m,repetition,lr-intercept,lr-slope,var,start,end,delta,max,polarized
671,2,broadcast-brain,uniform,uniform,2,barabasi-albert,3,1,7.334965536587199,-0.025946203734540298,11.597272,11.807333,4.7545557,-7.0527773,11.807333,0
672,2,broadcast-brain,uniform,polarized,0,ba-homophilic,3,0,13.50613857214627,-0.06446994686558236,20.161726,11.616389,10.028555,-1.5878344,15.0546665,0
673,2,broadcast-brain,uniform,polarized,0,ba-homophilic,3,1,9.431842336108062,-0.04345896289359391,13.650392,12.49,8.548389,-3.9416103,12.49,0
677,2,broadcast-brain,uniform,polarized,1,ba-homophilic,3,1,10.894196049300433,-0.04026174010194804,16.622498,13.054445,6.547667,-6.5067782,14.245779,0
678,2,broadcast-brain,uniform,polarized,1,barabasi-albert,3,0,7.174637516159817,-0.04474467230058903,12.701598,11.943334,8.539445,-3.4038887,11.943334,0
679,2,broadcast-brain,uniform,polarized,1,barabasi-albert,3,1,9.753296319895382,-0.01967102352850039,21.480467,13.126223,8.089389,-5.036834,13.36339,0
681,2,broadcast-brain,uniform,polarized,2,ba-homophilic,3,1,9.699340535504785,-0.023426036101121168,20.369617,11.590501,11.579389,-0.011112213,14.079889,0
682,2,broadcast-brain,uniform,polarized,2,barabasi-albert,3,0,6.924728377552234,-0.017693363185382,11.946247,11.809834,6.023111,-5.7867227,11.809834,0
683,2,broadcast-brain,uniform,polarized,2,barabasi-albert,3,1,8.768200959375362,-0.04715000025287474,18.440733,12.387777,3.8179996,-8.5697775,14.054167,0
685,2,broadcast-brain,normal,normal,0,ba-homophilic,3,1,1.4958305710148443,-0.012095575840697032,2.2880602,2.4548335,2.8127778,0.35794425,2.8127778,0
689,2,broadcast-brain,normal,normal,1,ba-homophilic,3,1,1.8511060482652388,-0.010279623535019242,3.0463278,2.8497777,3.0821667,0.23238897,3.4199996,0
693,2,broadcast-brain,normal,normal,2,ba-homophilic,3,1,1.6538410937837797,-0.010742881070839337,2.0597768,3.0277777,0.95661104,-2.0711665,3.0657225,0
696,2,broadcast-brain,normal,uniform,0,ba-homophilic,3,0,2.332882826066215,-0.026539758428324414,2.7024758,11.403055,4.3296666,-7.0733886,11.403055,0
697,2,broadcast-brain,normal,uniform,0,ba-homophilic,3,1,2.691481032606838,-0.037342857132535184,2.5732386,10.503056,0.6902222,-9.812834,10.503056,0
698,2,broadcast-brain,normal,uniform,0,barabasi-albert,3,0,1.7736436741154076,-0.017807228488013225,1.8168634,10.480833,1.1381667,-9.342667,10.480833,0
699,2,broadcast-brain,normal,uniform,0,barabasi-albert,3,1,2.9724770020665447,-0.03555572592295134,4.037876,9.6235,0.7401111,-8.8833885,9.6235,0
700,2,broadcast-brain,normal,uniform,1,ba-homophilic,3,0,2.2862055862201647,-0.027362514896090758,1.665031,12.626612,1.4106112,-11.216001,12.626612,0
701,2,broadcast-brain,normal,uniform,1,ba-homophilic,3,1,2.61756753175327,-0.018658865976117864,3.2599714,11.581945,1.1651111,-10.416834,11.581945,0
702,2,broadcast-brain,normal,uniform,1,barabasi-albert,3,0,1.6848132557925375,-0.02353658369729693,1.7856185,10.225721,0.06972222,-10.155999,10.225721,0
703,2,broadcast-brain,normal,uniform,1,barabasi-albert,3,1,2.212826230712123,-0.03314494406779159,1.9374543,12.803057,0.060499996,-12.742557,12.803057,0
704,2,broadcast-brain,normal,uniform,2,ba-homophilic,3,0,2.0890064104593633,-0.016870539913889523,3.2223115,11.550889,1.7776111,-9.773278,11.550889,0
705,2,broadcast-brain,normal,uniform,2,ba-homophilic,3,1,2.3466703028700473,-0.018634741500492023,2.758206,10.930667,0.68766665,-10.243,10.930667,0
706,2,broadcast-brain,normal,uniform,2,barabasi-albert,3,0,1.881675076661112,-0.03002521728801782,1.9482428,11.250166,0.5498333,-10.700333,11.250166,0
707,2,broadcast-brain,normal,uniform,2,barabasi-albert,3,1,1.3864974527792562,-0.018805606296429283,1.5611919,9.998889,0.30966666,-9.689222,9.998889,0
708,2,broadcast-brain,normal,polarized,0,ba-homophilic,3,0,3.5511016266737947,-0.016428334874804742,4.471192,11.569555,2.8472779,-8.722278,11.569555,0
709,2,broadcast-brain,normal,polarized,0,ba-homophilic,3,1,2.8454599160684184,-0.022552122330773472,4.5620284,11.061556,2.0008333,-9.060722,11.061556,0
710,2,broadcast-brain,normal,polarized,0,barabasi-albert,3,0,2.4297464230121717,-0.02434920422092284,2.2861536,12.377555,1.7946112,-10.582944,12.377555,0
711,2,broadcast-brain,normal,polarized,0,barabasi-albert,3,1,3.206332355063426,-0.0275311157714188,4.179663,11.2497225,0.47672224,-10.773001,11.2497225,0
712,2,broadcast-brain,normal,polarized,1,ba-homophilic,3,0,2.0261224792430217,-0.01139670684933664,2.549388,11.831278,0.9783889,-10.852889,11.831278,0
713,2,broadcast-brain,normal,polarized,1,ba-homophilic,3,1,1.9084248527951913,-0.019677037502306094,1.8062856,12.243055,2.2911668,-9.951889,12.243055,0
714,2,broadcast-brain,normal,polarized,1,barabasi-albert,3,0,1.5402874470425725,-0.0249454844614904,1.2913061,11.884444,1.0634445,-10.821,11.884444,0
715,2,broadcast-brain,normal,polarized,1,barabasi-albert,3,1,1.745730079640248,-0.026285544119741582,1.2255406,12.162222,0.059944443,-12.102278,12.162222,0
716,2,broadcast-brain,normal,polarized,2,ba-homophilic,3,0,4.350287478613818,-0.030967141470758085,7.85007,11.755722,2.833278,-8.922444,11.755722,0
717,2,broadcast-brain,normal,polarized,2,ba-homophilic,3,1,4.283076422426675,-0.015975823984966026,6.859124,12.4163885,4.8416667,-7.574722,12.4163885,0
718,2,broadcast-brain,normal,polarized,2,barabasi-albert,3,0,2.0989142297844365,-0.025979750604111694,2.1918113,12.126165,2.4031112,-9.723054,12.126165,0
719,2,broadcast-brain,normal,polarized,2,barabasi-albert,3,1,2.136288997219935,-0.025190688779080362,2.5147884,11.525278,0.7832778,-10.742001,11.525278,0
722,2,broadcast-brain,polarized,normal,0,barabasi-albert,3,0,6.784855331590632,-0.028522491023551286,18.378574,2.778389,3.5497775,0.77138853,9.121555,0
723,2,broadcast-brain,polarized,normal,0,barabasi-albert,3,1,8.359449849768822,-0.02507246224588938,15.944311,3.2599998,9.301001,6.041001,13.441889,0
724,2,broadcast-brain,polarized,normal,1,ba-homophilic,3,0,7.801823300114224,-0.014672931114472952,14.520155,3.2182777,6.7623887,3.544111,10.412444,0
727,2,broadcast-brain,polarized,normal,1,barabasi-albert,3,1,8.53948493438968,-0.011808505662426144,15.204551,3.0275,6.4176664,3.3901665,11.270334,0
732,2,broadcast-brain,polarized,uniform,0,ba-homophilic,3,0,6.052807399410288,-0.013460401949299951,7.8818927,9.436389,4.1301107,-5.306278,9.436389,0
734,2,broadcast-brain,polarized,uniform,0,barabasi-albert,3,0,11.648100986020419,-0.01676634628848253,22.889471,9.298611,10.583834,1.285223,15.288889,0
737,2,broadcast-brain,polarized,uniform,1,ba-homophilic,3,1,11.092009918722093,-0.022062617297625653,10.447266,12.137889,9.8203335,-2.3175554,12.984667,0
741,2,broadcast-brain,polarized,uniform,2,ba-homophilic,3,1,5.921535627514708,-0.013282079696655277,7.919793,10.071944,5.5476108,-4.5243335,10.071944,0
743,2,broadcast-brain,polarized,uniform,2,barabasi-albert,3,1,8.817172356140919,-0.019623581640321207,14.819074,10.934167,6.2373896,-4.6967773,13.385889,0
745,2,broadcast-brain,polarized,polarized,0,ba-homophilic,3,1,9.565500018823201,-0.05318261923293722,13.576579,12.0275,8.489332,-3.538168,12.436223,0
746,2,broadcast-brain,polarized,polarized,0,barabasi-albert,3,0,11.825228792869488,-0.020829112065863287,20.263138,12.387777,8.358723,-4.0290546,16.6725,0
765,2,appeal-mean,uniform,normal,2,ba-homophilic,3,1,0.3493875963262214,-0.010224349103632019,0.007949598,3.4857223,0.0,-3.4857223,3.4857223,0
768,2,appeal-mean,uniform,uniform,0,ba-homophilic,3,0,1.6291373192499847,-0.0426262777288575,0.28640345,12.4163885,0.176,-12.240389,12.4163885,0
769,2,appeal-mean,uniform,uniform,0,ba-homophilic,3,1,2.0367325194528383,-0.054442503677504105,1.0396283,11.8475,0.17422222,-11.673278,11.8475,0
770,2,appeal-mean,uniform,uniform,0,barabasi-albert,3,0,1.1075183127474375,-0.03262591766623352,0.14456153,9.803056,1.9721523e-30,-9.803056,9.803056,0
771,2,appeal-mean,uniform,uniform,0,barabasi-albert,3,1,2.1984124277601778,-0.057135233787389904,1.6760478,10.103056,9.860761e-31,-10.103056,10.103056,0
772,2,appeal-mean,uniform,uniform,1,ba-homophilic,3,0,1.7873793092091341,-0.05200833124138112,0.3633361,11.581722,2.4651903e-31,-11.581722,11.581722,0
773,2,appeal-mean,uniform,uniform,1,ba-homophilic,3,1,1.1365614793576626,-0.033540672943737714,0.09993427,11.429277,4.9303807e-31,-11.429277,11.429277,0
774,2,appeal-mean,uniform,uniform,1,barabasi-albert,3,0,1.6342227980241653,-0.04763344362276982,0.11743774,10.832222,0.0,-10.832222,10.832222,0
775,2,appeal-mean,uniform,uniform,1,barabasi-albert,3,1,1.6025301107538368,-0.04661845992222362,0.13299832,10.6275,0.0,-10.6275,10.6275,0
776,2,appeal-mean,uniform,uniform,2,ba-homophilic,3,0,1.6709635307925277,-0.048743552772235556,0.17336705,11.062611,0.0,-11.062611,11.062611,0
777,2,appeal-mean,uniform,uniform,2,ba-homophilic,3,1,2.3745250820124673,-0.049545274347201754,1.6797314,11.29,0.6542222,-10.635777,11.29,0
778,2,appeal-mean,uniform,uniform,2,barabasi-albert,3,0,1.6596606576346078,-0.04871701428793136,0.1800647,11.96,9.860761e-31,-11.96,11.96,0
779,2,appeal-mean,uniform,uniform,2,barabasi-albert,3,1,1.8770872395244034,-0.054704012361721774,0.22452763,12.773334,0.0,-12.773334,12.773334,0
780,2,appeal-mean,uniform,polarized,0,ba-homophilic,3,0,4.617342475133064,-0.035185378514803384,45.294468,11.925279,3.4222221,-8.503057,11.925279,0
781,2,appeal-mean,uniform,polarized,0,ba-homophilic,3,1,4.58631051629557,-0.08446026525885811,11.284659,11.691944,0.6755556,-11.016389,11.691944,0
782,2,appeal-mean,uniform,polarized,0,barabasi-albert,3,0,1.5701736031299625,-0.03797644243790554,0.4520418,11.14639,0.25866666,-10.887723,11.14639,0
783,2,appeal-mean,uniform,polarized,0,barabasi-albert,3,1,6.933519239519157,-0.064241561609156,50.183743,12.034445,3.4708333,-8.563612,12.034445,0
784,2,appeal-mean,uniform,polarized,1,ba-homophilic,3,0,1.5357236182893073,-0.045003367682994774,0.06855997,12.403055,0.0,-12.403055,12.403055,0
785,2,appeal-mean,uniform,polarized,1,ba-homophilic,3,1,1.521555002840576,-0.035970305314970245,0.38855344,12.045555,0.25866666,-11.786888,12.045555,0
786,2,appeal-mean,uniform,polarized,1,barabasi-albert,3,0,1.4128884158629593,-0.041544163778289414,0.058611363,12.2475,9.860761e-31,-12.2475,12.2475,0
787,2,appeal-mean,uniform,polarized,1,barabasi-albert,3,1,1.2450128094564286,-0.036675022302439846,0.13875423,12.2465,0.0,-12.2465,12.2465,0
788,2,appeal-mean,uniform,polarized,2,ba-homophilic,3,0,1.338371494352301,-0.03929071998940066,0.10212435,12.009278,2.4651903e-31,-12.009278,12.009278,0
789,2,appeal-mean,uniform,polarized,2,ba-homophilic,3,1,1.751853786383617,-0.05131410781850374,0.07996477,13.165556,9.860761e-31,-13.165556,13.165556,0
790,2,appeal-mean,uniform,polarized,2,barabasi-albert,3,0,1.297335108767403,-0.038097979352889576,0.06260009,12.286667,0.0,-12.286667,12.286667,0
791,2,appeal-mean,uniform,polarized,2,barabasi-albert,3,1,1.552833498147953,-0.04544188026861369,0.06584623,12.221111,2.4651903e-31,-12.221111,12.221111,0
798,2,appeal-mean,normal,normal,1,barabasi-albert,3,0,0.37124664197095747,-0.010930040034368569,0.007356639,3.3892777,9.860761e-31,-3.3892777,3.3892777,0
804,2,appeal-mean,normal,uniform,0,ba-homophilic,3,0,2.2003073414526373,-0.04370584376796878,1.2475315,10.773334,0.68244445,-10.090889,10.773334,0
805,2,appeal-mean,normal,uniform,0,ba-homophilic,3,1,1.4704796928844974,-0.04307539629821593,0.092357464,10.967112,0.0,-10.967112,10.967112,0
806,2,appeal-mean,normal,uniform,0,barabasi-albert,3,0,1.9139324708716725,-0.04812396592414219,0.35569602,10.9275,0.25866666,-10.668833,10.9275,0
807,2,appeal-mean,normal,uniform,0,barabasi-albert,3,1,1.6902169894713626,-0.0393617086308035,0.22044337,11.558611,0.26222223,-11.296389,11.558611,0
808,2,appeal-mean,normal,uniform,1,ba-homophilic,3,0,1.6647936762008555,-0.04863292420746516,0.19555986,11.060833,1.2325952e-30,-11.060833,11.060833,0
809,2,appeal-mean,normal,uniform,1,ba-homophilic,3,1,2.8421275646708137,-0.06331848016691426,1.8222098,11.758611,0.5786667,-11.179944,11.758611,0
810,2,appeal-mean,normal,uniform,1,barabasi-albert,3,0,1.2234791471913664,-0.03568901369946576,0.107238375,10.043944,4.9303807e-31,-10.043944,10.043944,0
811,2,appeal-mean,normal,uniform,1,barabasi-albert,3,1,2.3723938563110964,-0.04857191947790294,2.0596793,11.037778,0.5786667,-10.459111,11.037778,0
812,2,appeal-mean,normal,uniform,2,ba-homophilic,3,0,1.9639469330953396,-0.05716310633691998,0.2342781,11.680833,9.860761e-31,-11.680833,11.680833,0
813,2,appeal-mean,normal,uniform,2,ba-homophilic,3,1,1.7143850371910219,-0.05007731911047823,0.1988609,11.305555,9.860761e-31,-11.305555,11.305555,0
814,2,appeal-mean,normal,uniform,2,barabasi-albert,3,0,1.4713808320811073,-0.04299013539002492,0.055412855,9.46,0.0,-9.46,9.46,0
815,2,appeal-mean,normal,uniform,2,barabasi-albert,3,1,1.8520010532937707,-0.053698517042991806,0.19900475,11.131945,0.0,-11.131945,11.131945,0
816,2,appeal-mean,normal,polarized,0,ba-homophilic,3,0,1.8593404735150565,-0.054047998251958156,0.31304064,12.283555,0.0,-12.283555,12.283555,0
817,2,appeal-mean,normal,polarized,0,ba-homophilic,3,1,2.6473383332179865,-0.05365057118338159,0.8932366,12.61,0.76,-11.849999,12.61,0
818,2,appeal-mean,normal,polarized,0,barabasi-albert,3,0,2.8258130041542455,-0.05014097496395197,3.980773,11.172389,1.0444443,-10.127945,11.172389,0
819,2,appeal-mean,normal,polarized,0,barabasi-albert,3,1,2.4761498901728953,-0.050254359822467454,2.3987823,12.052668,0.72800004,-11.324668,12.052668,0
820,2,appeal-mean,normal,polarized,1,ba-homophilic,3,0,1.2958465886033996,-0.037837349660863176,0.013848543,11.136389,0.0,-11.136389,11.136389,0
821,2,appeal-mean,normal,polarized,1,ba-homophilic,3,1,1.0242702613358543,-0.030338697337389548,0.009841377,12.078944,0.0,-12.078944,12.078944,0
822,2,appeal-mean,normal,polarized,1,barabasi-albert,3,0,1.5244607836862136,-0.031740174406793865,0.8747456,11.621833,0.42222223,-11.199611,11.621833,0
823,2,appeal-mean,normal,polarized,1,barabasi-albert,3,1,1.2607228022214831,-0.036991090813980394,0.030206038,10.972222,0.0,-10.972222,10.972222,0
824,2,appeal-mean,normal,polarized,2,ba-homophilic,3,0,1.3913115011879311,-0.04087285181246192,0.054041497,12.2005005,0.0,-12.2005005,12.2005005,0
825,2,appeal-mean,normal,polarized,2,ba-homophilic,3,1,1.3169056104852919,-0.03831984049560528,0.017962059,10.916389,0.0,-10.916389,10.916389,0
826,2,appeal-mean,normal,polarized,2,barabasi-albert,3,0,1.7032518242549037,-0.039930858034893414,0.4150577,12.339722,0.34133333,-11.998388,12.339722,0
827,2,appeal-mean,normal,polarized,2,barabasi-albert,3,1,1.5124365289387933,-0.04428787593793008,0.15361148,12.408221,0.0,-12.408221,12.408221,0
829,2,appeal-mean,polarized,normal,0,ba-homophilic,3,1,0.5012830055317368,-0.014672714649821839,0.21259946,2.9427776,2.2186713e-30,-2.9427776,2.9427776,0
830,2,appeal-mean,polarized,normal,0,barabasi-albert,3,0,0.4099921509932564,-0.012011624748283385,0.009872364,3.305278,1.9721523e-30,-3.305278,3.305278,0
836,2,appeal-mean,polarized,normal,2,ba-homophilic,3,0,0.3421566938984224,-0.010034590204714113,0.0032745209,2.8363888,0.0,-2.8363888,2.8363888,0
838,2,appeal-mean,polarized,normal,2,barabasi-albert,3,0,0.3632777048637291,-0.01069455034693712,0.0022394217,3.5511112,0.0,-3.5511112,3.5511112,0
840,2,appeal-mean,polarized,uniform,0,ba-homophilic,3,0,4.7464512766396485,-0.0667911260915558,19.744415,10.298166,2.3093333,-7.988833,10.298166,0
841,2,appeal-mean,polarized,uniform,0,ba-homophilic,3,1,2.6320030418973346,-0.07446953315945234,3.7713163,10.183056,0.0,-10.183056,10.183056,0
842,2,appeal-mean,polarized,uniform,0,barabasi-albert,3,0,4.229052676514443,-0.026680184985717496,42.188908,10.755556,3.3041668,-7.4513893,10.755556,0
843,2,appeal-mean,polarized,uniform,0,barabasi-albert,3,1,1.3633168122280241,-0.03645415376888682,0.10839074,12.138889,0.088,-12.050889,12.138889,0
844,2,appeal-mean,polarized,uniform,1,ba-homophilic,3,0,1.6232412557031952,-0.04509792898305401,0.17483483,12.204445,0.088,-12.116445,12.204445,0
845,2,appeal-mean,polarized,uniform,1,ba-homophilic,3,1,4.066421058347103,-0.1083723980469031,6.8365517,10.616389,2.4651903e-31,-10.616389,10.616389,0
846,2,appeal-mean,polarized,uniform,1,barabasi-albert,3,0,1.3338829630994287,-0.03906952308954428,0.06131405,10.888889,0.0,-10.888889,10.888889,0
847,2,appeal-mean,polarized,uniform,1,barabasi-albert,3,1,1.4399919962091863,-0.04196621537815392,0.11265076,9.354167,2.4651903e-31,-9.354167,9.354167,0
848,2,appeal-mean,polarized,uniform,2,ba-homophilic,3,0,1.4794468990081802,-0.043282930623419695,0.058145355,12.0795555,0.0,-12.0795555,12.0795555,0
849,2,appeal-mean,polarized,uniform,2,ba-homophilic,3,1,1.9685347620313527,-0.054520388021728046,0.158503,11.591945,0.088,-11.503944,11.591945,0
850,2,appeal-mean,polarized,uniform,2,barabasi-albert,3,0,2.0316331777187857,-0.05396741937997655,0.25244743,11.452222,0.17422222,-11.278,11.452222,0
851,2,appeal-mean,polarized,uniform,2,barabasi-albert,3,1,1.6645678852320978,-0.04596524296168289,0.1590642,10.925278,0.088,-10.837277,10.925278,0
852,2,appeal-mean,polarized,polarized,0,ba-homophilic,3,0,1.8930106436774743,-0.03891667741995592,1.5457556,11.969945,0.50133336,-11.468612,11.969945,0
853,2,appeal-mean,polarized,polarized,0,ba-homophilic,3,1,6.407283784037802,-0.021003474110391898,50.88317,12.188666,5.6935554,-6.495111,12.188666,0
854,2,appeal-mean,polarized,polarized,0,barabasi-albert,3,0,6.058679044156772,-0.051089167357569916,41.13073,12.874277,3.9895554,-8.884722,12.874277,0
855,2,appeal-mean,polarized,polarized,0,barabasi-albert,3,1,1.4561481977367656,-0.04282845550195665,0.10449504,12.6252775,1.9721523e-30,-12.6252775,12.6252775,0
856,2,appeal-mean,polarized,polarized,1,ba-homophilic,3,0,3.2729716038452192,-0.030945534123554497,19.000872,11.5875,2.2213333,-9.366166,11.5875,0
857,2,appeal-mean,polarized,polarized,1,ba-homophilic,3,1,1.5076801945310692,-0.04413230631449915,0.07163379,12.11,0.0,-12.11,12.11,0
858,2,appeal-mean,polarized,polarized,1,barabasi-albert,3,0,1.301080512433548,-0.03820021323724842,0.10530308,12.145334,1.2325952e-30,-12.145334,12.145334,0
859,2,appeal-mean,polarized,polarized,1,barabasi-albert,3,1,3.6968849138616617,-0.09735256443196294,7.656897,11.848889,0.0,-11.848889,11.848889,0
860,2,appeal-mean,polarized,polarized,2,ba-homophilic,3,0,1.4823929411590913,-0.043405695989121154,0.081531756,11.965278,2.4651903e-31,-11.965278,11.965278,0
861,2,appeal-mean,polarized,polarized,2,ba-homophilic,3,1,1.3252486225447957,-0.038914956174689735,0.05167502,12.111111,0.0,-12.111111,12.111111,0
862,2,appeal-mean,polarized,polarized,2,barabasi-albert,3,0,1.1776853324466163,-0.03215495164847483,0.122528784,11.381389,0.088,-11.293388,11.381389,0
863,2,appeal-mean,polarized,polarized,2,barabasi-albert,3,1,1.3866708709171458,-0.037109361996208394,0.12826695,11.408167,0.088,-11.320167,11.408167,0
866,2,appeal-median,uniform,normal,0,barabasi-albert,3,0,0.38781209853316245,-0.011371960990906305,0.021395188,3.3541667,9.860761e-31,-3.3541667,3.3541667,0
869,2,appeal-median,uniform,normal,1,ba-homophilic,3,1,0.5216787952710602,-0.01262771804543103,0.056445822,2.9331112,0.088,-2.8451111,2.9331112,0
871,2,appeal-median,uniform,normal,1,barabasi-albert,3,1,0.3896339494330448,-0.011464922201242388,0.072204806,3.2030556,0.0,-3.2030556,3.2030556,0
876,2,appeal-median,uniform,uniform,0,ba-homophilic,3,0,4.552989415992978,-0.05800236602714159,9.809995,10.576389,2.48,-8.09639,10.576389,0
877,2,appeal-median,uniform,uniform,0,ba-homophilic,3,1,4.143931402519997,-0.043880916094887853,4.6951666,10.638889,2.481278,-8.157612,10.638889,0
878,2,appeal-median,uniform,uniform,0,barabasi-albert,3,0,6.241373323567133,-0.06664348226866573,15.890484,11.649722,3.6284442,-8.021278,11.649722,0
879,2,appeal-median,uniform,uniform,0,barabasi-albert,3,1,3.0436726381516204,-0.045363769412580114,5.0283527,11.49,1.3324444,-10.157556,11.49,0
880,2,appeal-median,uniform,uniform,1,ba-homophilic,3,0,4.300059947672652,-0.03469938793872816,14.610797,10.437166,2.8968892,-7.540277,10.437166,0
881,2,appeal-median,uniform,uniform,1,ba-homophilic,3,1,1.4678762471289302,-0.040188165263892316,0.06724751,9.495556,0.088,-9.407556,9.495556,0
882,2,appeal-median,uniform,uniform,1,barabasi-albert,3,0,3.434444261141694,-0.0974838268396137,4.095665,11.141278,2.4651903e-31,-11.141278,11.141278,0
883,2,appeal-median,uniform,uniform,1,barabasi-albert,3,1,2.2406035142067156,-0.06496993546572208,0.13615651,10.738611,9.860761e-31,-10.738611,10.738611,0
884,2,appeal-median,uniform,uniform,2,ba-homophilic,3,0,3.3078168262004137,-0.07489001556758967,2.28768,10.965555,0.6542222,-10.311333,10.965555,0
885,2,appeal-median,uniform,uniform,2,ba-homophilic,3,1,5.979972588710297,-0.04981193400076612,14.717004,12.394167,4.103111,-8.291056,12.394167,0
886,2,appeal-median,uniform,uniform,2,barabasi-albert,3,0,3.6270432704174684,-0.05594722251546871,4.583479,12.3122225,1.5280001,-10.784223,12.3122225,0
887,2,appeal-median,uniform,uniform,2,barabasi-albert,3,1,3.066450110298117,-0.043586326605594014,1.9332275,9.7397785,1.4986666,-8.241112,9.7397785,0
888,2,appeal-median,uniform,polarized,0,ba-homophilic,3,0,8.477626001493244,-0.03796270577616282,64.71187,12.298167,7.106166,-5.1920013,12.298167,0
889,2,appeal-median,uniform,polarized,0,ba-homophilic,3,1,4.8220532172405886,-0.05910500563108004,15.628837,12.181944,2.7468889,-9.435055,12.181944,0
890,2,appeal-median,uniform,polarized,0,barabasi-albert,3,0,7.009395665892289,-0.03819992406335892,48.93286,11.807055,5.667722,-6.1393332,11.807055,0
891,2,appeal-median,uniform,polarized,0,barabasi-albert,3,1,4.8433647015515495,-0.04372709330390481,19.172047,12.232222,3.2782223,-8.9539995,12.232222,0
892,2,appeal-median,uniform,polarized,1,ba-homophilic,3,0,5.715923896202675,-0.04629073078276347,12.817299,12.11,3.8728886,-8.237111,12.11,0
893,2,appeal-median,uniform,polarized,1,ba-homophilic,3,1,2.619581738972916,-0.05472998001456801,0.6508513,10.8544445,0.69155556,-10.162889,10.8544445,0
894,2,appeal-median,uniform,polarized,1,barabasi-albert,3,0,4.906836132658014,-0.06904534402476178,18.657871,11.510443,2.424,-9.086443,11.510443,0
895,2,appeal-median,uniform,polarized,1,barabasi-albert,3,1,7.037307066795154,-0.029796427213228678,19.74679,12.909723,5.9895,-6.920223,12.909723,0
896,2,appeal-median,uniform,polarized,2,ba-homophilic,3,0,4.4459224480849056,-0.043619687826924755,16.567337,12.749112,2.8151112,-9.934001,12.749112,0
897,2,appeal-median,uniform,polarized,2,ba-homophilic,3,1,6.19902372575993,-0.03690579030308789,24.197704,12.199332,4.9199996,-7.2793326,12.199332,0
898,2,appeal-median,uniform,polarized,2,barabasi-albert,3,0,5.761312643686931,-0.047874735663918894,12.452856,11.333333,3.863111,-7.470222,11.333333,0
899,2,appeal-median,uniform,polarized,2,barabasi-albert,3,1,5.527354269365739,-0.05449809676381797,14.094291,13.416388,3.4195557,-9.996832,13.416388,0
905,2,appeal-median,normal,normal,1,ba-homophilic,3,1,0.35429076358484923,-0.010467098976624501,0.0016123432,3.6877778,0.0,-3.6877778,3.6877778,0
912,2,appeal-median,normal,uniform,0,ba-homophilic,3,0,4.166095411256069,-0.042793224753297845,5.170968,10.323334,2.507611,-7.8157225,10.323334,0
913,2,appeal-median,normal,uniform,0,ba-homophilic,3,1,2.76319476045095,-0.07156291020402003,0.8741114,10.531111,0.26222223,-10.268888,10.531111,0
914,2,appeal-median,normal,uniform,0,barabasi-albert,3,0,5.198848665210097,-0.053796520297883337,6.022266,11.273334,3.0850556,-8.188278,11.273334,0
915,2,appeal-median,normal,uniform,0,barabasi-albert,3,1,2.739780901873633,-0.04030988530335924,3.7015157,10.46,1.1413333,-9.318666,10.46,0
916,2,appeal-median,normal,uniform,1,ba-homophilic,3,0,3.3007923572761086,-0.07836180326086364,1.4596908,12.235944,0.50133336,-11.734611,12.235944,0
917,2,appeal-median,normal,uniform,1,ba-homophilic,3,1,2.363027081126699,-0.06825350090625332,0.19875446,11.400667,9.860761e-31,-11.400667,11.400667,0
918,2,appeal-median,normal,uniform,1,barabasi-albert,3,0,2.1293964704181185,-0.06172130460720257,0.20408419,11.745056,0.0,-11.745056,11.745056,0
919,2,appeal-median,normal,uniform,1,barabasi-albert,3,1,2.2711431087299534,-0.06590210746518628,0.05955295,12.537111,0.0,-12.537111,12.537111,0
920,2,appeal-median,normal,uniform,2,ba-homophilic,3,0,2.069942478556889,-0.060259747482937415,0.043759137,11.278889,0.0,-11.278889,11.278889,0
921,2,appeal-median,normal,uniform,2,ba-homophilic,3,1,2.8003475851692583,-0.057941267765485326,2.6873415,10.373721,0.72800004,-9.645721,10.373721,0
922,2,appeal-median,normal,uniform,2,barabasi-albert,3,0,2.348093653741106,-0.04761803871366235,2.1114821,9.5830555,0.6542222,-8.928833,9.5830555,0
923,2,appeal-median,normal,uniform,2,barabasi-albert,3,1,1.8827324363165627,-0.05471626923803021,0.031409077,10.738611,2.4651903e-31,-10.738611,10.738611,0
924,2,appeal-median,normal,polarized,0,ba-homophilic,3,0,3.944100864512529,-0.041020335525409145,16.356573,12.243333,2.4606109,-9.782722,12.243333,0
925,2,appeal-median,normal,polarized,0,ba-homophilic,3,1,3.319985114701014,-0.07611295563063472,1.0939268,11.609556,0.52444446,-11.085112,11.609556,0
926,2,appeal-median,normal,polarized,0,barabasi-albert,3,0,5.2351233551045535,-0.0826209665315723,3.693592,12.514167,2.1404445,-10.373722,12.514167,0
927,2,appeal-median,normal,polarized,0,barabasi-albert,3,1,2.5957366788189518,-0.03730615578086129,3.05057,12.032834,1.3013333,-10.731501,12.032834,0
928,2,appeal-median,normal,polarized,1,ba-homophilic,3,0,4.888401222264965,-0.06401530954093415,12.194772,11.498889,2.3799446,-9.118944,11.498889,0
929,2,appeal-median,normal,polarized,1,ba-homophilic,3,1,4.449745773190287,-0.043449615267067476,19.00607,13.076388,2.930389,-10.146,13.076388,0
930,2,appeal-median,normal,polarized,1,barabasi-albert,3,0,4.5178838637439735,-0.046114571407369895,15.671349,10.7475,2.8702223,-7.8772783,10.7475,0
